course,run,id,author_id,parent_id,step,week_number,step_number,text,timestamp,likes,first_reported_at,first_reported_reason,moderation_state,moderated
introduction-to-web-development,1,36163105,c7b6c218-2405-44f5-a176-b3e5acdd0b51,,2.6,2,6,"Why have I used a class to style the cities and an id to style the title in the Trinket above? Add your ideas in the comments below.

Because there is 1 title(Therefore, id) and many subtitles(Therefore, class)",2020-01-09 06:35:58 UTC,2,,,,
introduction-to-web-development,1,36163117,94ef73f9-71be-42ec-bd3a-fb8ae97a0502,,1.9,1,9,"I didn't close the tags, also I wrote scr instead of src :)",2020-01-09 06:37:31 UTC,0,,,,
introduction-to-web-development,1,36163182,c7b6c218-2405-44f5-a176-b3e5acdd0b51,,2.6,2,6,https://trinket.io/html/419348c416?runMode=autorun,2020-01-09 06:44:35 UTC,0,,,,
introduction-to-web-development,1,36163646,93988d06-6405-462d-9691-bd969005fe71,,1.3,1,3,I think the ethos do not apply today because the government is busy monitoring what people share and threaten to persecute them if they say anything bad about the government. So i think that is one way of controlling.,2020-01-09 07:43:44 UTC,1,,,,
introduction-to-web-development,1,36163694,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36160550.0,1.1,1,1,"Excellent, I hope you enjoy it.",2020-01-09 07:50:18 UTC,1,,,,
introduction-to-web-development,1,36163698,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36152652.0,1.1,1,1,"Excellent, I hope you enjoy it.",2020-01-09 07:50:52 UTC,0,,,,
introduction-to-web-development,1,36163708,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36118701.0,1.2,1,2,@REDACTED It looks like it is there from my point of view. Can you see it now?,2020-01-09 07:52:39 UTC,0,,,,
introduction-to-web-development,1,36163715,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36161421.0,1.2,1,2,A great idea to give yourself set times. I hope you enjoy it.,2020-01-09 07:53:22 UTC,1,,,,
introduction-to-web-development,1,36163721,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36155283.0,1.2,1,2,This will really help with you with your A level. Enjoy!,2020-01-09 07:54:11 UTC,0,,,,
introduction-to-web-development,1,36163732,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36144756.0,1.2,1,2,"Excellent, I hope you enjoy it.",2020-01-09 07:55:07 UTC,0,,,,
introduction-to-web-development,1,36163749,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36153576.0,1.3,1,3,It sounds like you have vast experience of using the internet.,2020-01-09 07:56:40 UTC,0,,,,
introduction-to-web-development,1,36163784,94ef73f9-71be-42ec-bd3a-fb8ae97a0502,,1.1,1,10,https://trinket.io/html/2642a07aeb?runMode=autorun,2020-01-09 08:00:02 UTC,0,,,,
introduction-to-web-development,1,36163788,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36160863.0,1.5,1,5,The video transcript link is available below to the left of the video. If you cannot view it please let me know. Thanks.,2020-01-09 08:00:26 UTC,1,,,,
introduction-to-web-development,1,36163812,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36155078.0,1.5,1,5,"Nearly correct. You can also add size dimensions. Look at the example below and apply it to your own. Also you can move the HTML to a different section of your webpage.

<img src=""https://www.raspberrypi.org/magpi/wp-content/uploads/2018/11/Raspberry-Pi-4-hero-shot.jpg"" alt=""Raspberry Pi 4"" width=""200"" height=""200"">",2020-01-09 08:03:03 UTC,0,,,,
introduction-to-web-development,1,36163821,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36154346.0,1.5,1,5,"Great!
",2020-01-09 08:03:44 UTC,0,,,,
introduction-to-web-development,1,36163825,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36151663.0,1.5,1,5,"Fantastic, well done!",2020-01-09 08:04:04 UTC,0,,,,
introduction-to-web-development,1,36163835,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36162817.0,1.6,1,6,"You will learn this in later steps, well done!",2020-01-09 08:05:13 UTC,1,,,,
introduction-to-web-development,1,36163845,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36156323.0,1.6,1,6,Thanks @REDACTED can you progress now? @REDACTED ?,2020-01-09 08:06:17 UTC,1,,,,
introduction-to-web-development,1,36163868,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36154211.0,1.6,1,6,It looks good. Can you move your <img> tags so the images are aligned to the right?,2020-01-09 08:08:23 UTC,1,,,,
introduction-to-web-development,1,36163889,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36151319.0,1.6,1,6,Thanks for this @REDACTED Can I check what browser you are using? Also have you created a Trinket account and signed in?,2020-01-09 08:10:54 UTC,0,,,,
introduction-to-web-development,1,36163896,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36147535.0,1.6,1,6,Looks great!,2020-01-09 08:11:34 UTC,0,,,,
introduction-to-web-development,1,36163915,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36163117.0,1.9,1,9,I did this a few times when writing the course :) ,2020-01-09 08:13:15 UTC,1,,,,
introduction-to-web-development,1,36163927,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36157905.0,1.11,1,11,Excellent! Break down those barriers! Keep going!,2020-01-09 08:14:25 UTC,0,,,,
introduction-to-web-development,1,36163977,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36140783.0,1.11,1,11,"Hi, many thanks. Remember all of the team at Raspberry Pi are here to help and support you. Good luck!",2020-01-09 08:19:58 UTC,0,,,,
introduction-to-web-development,1,36163987,93988d06-6405-462d-9691-bd969005fe71,,1.4,1,4,https://trinket.io/html/5c7d2098bf,2020-01-09 08:20:28 UTC,0,,,,
introduction-to-web-development,1,36164025,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36163182.0,2.6,2,6,"Great, do you know you have not applied the 'city' class to the last two countries?",2020-01-09 08:23:03 UTC,0,,,,
introduction-to-web-development,1,36164036,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36161382.0,2.7,2,7,Fantastic!,2020-01-09 08:23:49 UTC,0,,,,
introduction-to-web-development,1,36164080,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36149552.0,3.1,3,10,Fantastic @REDACTED I hope other learners use your example!,2020-01-09 08:26:59 UTC,0,,,,
introduction-to-web-development,1,36164107,94ef73f9-71be-42ec-bd3a-fb8ae97a0502,36154211.0,1.6,1,6,"https://trinket.io/html/01d6db3f6a?runMode=autorun
I moved them, but I'm not sure if everything is ok. 
On what side I have to move them? :)",2020-01-09 08:29:54 UTC,0,,,,
introduction-to-web-development,1,36164111,6755e902-8a1f-4240-9763-52eae47a74a9,36158615.0,1.2,1,2,Welcome to the course Jesse :) I look forward to seeing how you will use this learning with your students,2020-01-09 08:30:11 UTC,0,,,,
introduction-to-web-development,1,36164114,6755e902-8a1f-4240-9763-52eae47a74a9,36160634.0,1.2,1,2,"Welcome KiKi, we are excited to have you here as well :) ",2020-01-09 08:30:29 UTC,1,,,,
introduction-to-web-development,1,36164154,94ef73f9-71be-42ec-bd3a-fb8ae97a0502,36163117.0,1.9,1,9,:)),2020-01-09 08:34:08 UTC,0,,,,
introduction-to-web-development,1,36164171,6755e902-8a1f-4240-9763-52eae47a74a9,36162949.0,1.4,1,4,Thank you for sharing :) Why did you take the HTML tags out?,2020-01-09 08:37:09 UTC,0,,,,
introduction-to-web-development,1,36164178,6755e902-8a1f-4240-9763-52eae47a74a9,36148677.0,1.4,1,4,"@REDACTED That was the one :) thank you. 

I have commented above :)",2020-01-09 08:37:57 UTC,1,,,,
introduction-to-web-development,1,36164266,6755e902-8a1f-4240-9763-52eae47a74a9,36157884.0,1.1,1,10,"Super close, you have one error left with your body and head tags. :) See if you can spot it, if not let me know and i will give you a clue.",2020-01-09 08:47:05 UTC,1,,,,
introduction-to-web-development,1,36164304,6755e902-8a1f-4240-9763-52eae47a74a9,36162544.0,2.12,2,12,"there is a attribute called font-size, which you can read about here - https://www.w3schools.com/cssref/pr_font_font-size.asp",2020-01-09 08:50:06 UTC,1,,,,
introduction-to-web-development,1,36164309,b60bdacc-6bb4-4844-affc-0a4b042a33f1,,1.5,1,5,https://trinket.io/html/c1cac8a6c9?runMode=autorun,2020-01-09 08:50:31 UTC,0,,,,
introduction-to-web-development,1,36164403,b60bdacc-6bb4-4844-affc-0a4b042a33f1,36162949.0,1.4,1,4,"@REDACTED i have done a new one, belove is the link
https://trinket.io/html/c1cac8a6c9?runMode=autorun",2020-01-09 09:01:15 UTC,0,,,,
introduction-to-web-development,1,36164504,94ef73f9-71be-42ec-bd3a-fb8ae97a0502,,1.11,1,11,"First of all, I'd like to thank my Educators and other learners to ba part at this great online platform (Futurelearn).
I like your method of learning.. in the beginning, I thought that it'll be difficult to deal with creating webpages, but thanks to your method, I have learned many things and dealt with exercises quite easy. 
I'm looking forward to going to the next step,
Best Regards
Ali ",2020-01-09 09:12:48 UTC,2,,,,
introduction-to-web-development,1,36164839,d22ba9a4-b16d-4b26-993a-30239aa0d853,,1.5,1,5,https://trinket.io/html/34b934a0b7,2020-01-09 09:41:50 UTC,0,,,,
introduction-to-web-development,1,36164845,b585cb8d-a84c-4d06-8f70-20c923aa76ff,,1.5,1,5,done. https://trinket.io/html/6b17f6b55c?runMode=autorun,2020-01-09 09:42:30 UTC,0,,,,
introduction-to-web-development,1,36165542,f0fc413b-2538-46a8-9717-a6f79d33adfd,36151319.0,1.6,1,6,"Hi Matt
I tried with Firefox, Internet Explorer and Microsoft Edge to no avail.  I have not created a Trinket account and wasn't aware that I needed to - I have re-read the texts so far and I can't find any reference to indicate say that this is a requirement.  After all, I completed the first two exercises on editing without being aware of the need to create an account and the text does state that the Trinket I edited would be used for future exercises. If an account is required then perhaps the authors of the course material should have made it clear as I have wasted a lot of time in trying to resolve this. I shall now create as per your suggestion and see if this resolves the issue.  Many thanks , Derick",2020-01-09 10:36:29 UTC,0,,,,
introduction-to-web-development,1,36165702,b585cb8d-a84c-4d06-8f70-20c923aa76ff,,1.6,1,6,why my text starts from line 13 turning all italic? Please have a look. Thank you for the help in advance. https://trinket.io/html/61474b89e4,2020-01-09 10:49:29 UTC,0,,,,
introduction-to-web-development,1,36165730,f0fc413b-2538-46a8-9717-a6f79d33adfd,36156323.0,1.6,1,6,"Hi Kiki
Many thanks for your posting.  I wasn't aware (i.e. I could not find any reference in the course material) of the need to create an account on Trinket in order to complete the exercises - after all, I had managed to complete the first two editing exercises without the need to create an account.  I've now created an account, and based on the screenshot I should be OK to proceed further.  Many thanks",2020-01-09 10:51:49 UTC,1,,,,
introduction-to-web-development,1,36165853,d1e084e3-bf47-4da0-b520-66e01df2765f,36157884.0,1.1,1,10,@REDACTED I can't spot it :O  ,2020-01-09 11:01:01 UTC,0,,,,
introduction-to-web-development,1,36166075,0fcb2296-4cd0-47cc-8f30-60311c7937c6,36165702.0,1.6,1,6,on line 12 you are missing the end tag for <em> at the end of the quote. You wrote <em> instead of </em>,2020-01-09 11:20:36 UTC,1,,,,
introduction-to-web-development,1,36166512,d1e084e3-bf47-4da0-b520-66e01df2765f,,2.3,2,3,https://trinket.io/html/cddf8856c1,2020-01-09 11:58:14 UTC,0,,,,
introduction-to-web-development,1,36166771,20faadc6-059d-4ec0-8171-35cffde1535f,,1.6,1,6,"https://komoin.trinket.io/sites/html-1e2e65feee
",2020-01-09 12:19:12 UTC,2,,,,
introduction-to-web-development,1,36167323,d1e084e3-bf47-4da0-b520-66e01df2765f,,2.5,2,5,"https://trinket.io/html/cddf8856c1  
I don't understand why the program couldn't identify colors names from coolors.co but then I tried this panel https://html-color-codes.info/color-names/ and it worked.",2020-01-09 12:58:48 UTC,1,,,,
introduction-to-web-development,1,36167449,b60bdacc-6bb4-4844-affc-0a4b042a33f1,,1.6,1,6,"

https://embe.trinket.io/sites/climate-change
",2020-01-09 13:10:20 UTC,0,,,,
introduction-to-web-development,1,36167470,b60bdacc-6bb4-4844-affc-0a4b042a33f1,,1.6,1,6,"i dont know why am unable to view the photo i uploaded.


https://embe.trinket.io/sites/climate-change
",2020-01-09 13:11:50 UTC,0,,,,
introduction-to-web-development,1,36167752,94ef73f9-71be-42ec-bd3a-fb8ae97a0502,,2.2,2,2,IT is an amazing thing!,2020-01-09 13:33:07 UTC,3,,,,
introduction-to-web-development,1,36168319,47fba7f8-f78c-408a-8f4b-ac57802b702f,,1.1,1,1,"Hello! I've tried learning web development before, but I've always fallen at the JavaScript hurdle! I'm hoping approaching it this time will be different, but I'm nervous . . .",2020-01-09 14:13:26 UTC,0,,,,
introduction-to-web-development,1,36168715,f9cf8974-5f90-4e31-a306-912c0c2554cf,,1.1,1,1,"I am most excited to learn how to build my own website. It sounds difficult, but i'm ready to take on the challenge!",2020-01-09 14:44:01 UTC,1,,,,
introduction-to-web-development,1,36168810,f9cf8974-5f90-4e31-a306-912c0c2554cf,,1.2,1,2,"I am taking this course to learn more about coding and different ways to use my Raspberry Pi productively. This sounded like fun and so I choose it out of curiosity. I hope to learn how to create my own website and other different things about building them. I will make sure to do as much of the courses as possible by doing the lessons on my free time and setting aside some time to do it as well. I am doing this course by myself, but I am sure I am going to love it and learn a lot regardless.
",2020-01-09 14:50:48 UTC,2,,,,
introduction-to-web-development,1,36168978,47fba7f8-f78c-408a-8f4b-ac57802b702f,,1.5,1,5,"Here's my version! Hopefully I've tried all the things above. Lists shouldn't be inside <p></p> tags - is that right?

https://trinket.io/html/a11b926d13?runMode=autorun",2020-01-09 15:03:36 UTC,0,,,,
introduction-to-web-development,1,36168984,f9cf8974-5f90-4e31-a306-912c0c2554cf,,1.3,1,3,"The original ethos of the web is to freely share information without permission from anyone, and I believe that its still applied today. Drastic measures are taken when the government is threaten, but other than that it is still the same. I think big internet companies probably do control a big amount of the web, but I don't think of it as ""too much"".
",2020-01-09 15:04:03 UTC,0,,,,
introduction-to-web-development,1,36169090,934fc889-9fff-46f6-a599-5f12c21737cd,,1.3,1,3,"1.i don't know but i am sure that the original ethos  still apply even today and even more. Information is added every day and the level of information gathering has increased tremendously. today when you forget a your tablet password you simply ask google to show you how to reset the tablet. so you still get information freely available.

2. what i know is that no one own or run  the internet. you only control your company information. the internet by nature is wide and no one or company can control it",2020-01-09 15:11:32 UTC,0,,,,
introduction-to-web-development,1,36169092,b60bdacc-6bb4-4844-affc-0a4b042a33f1,,1.7,1,7,https://trinket.io/html/bc22d3ed3b?runMode=autorun,2020-01-09 15:11:47 UTC,0,,,,
introduction-to-web-development,1,36169114,b60bdacc-6bb4-4844-affc-0a4b042a33f1,,1.7,1,7,https://trinket.io/html/bc22d3ed3b?runMode=autorun,2020-01-09 15:12:56 UTC,0,,,,
introduction-to-web-development,1,36169229,934fc889-9fff-46f6-a599-5f12c21737cd,36153653.0,1.3,1,3,are you also saying the original ethos of web still apply today,2020-01-09 15:19:18 UTC,0,,,,
introduction-to-web-development,1,36169352,f9cf8974-5f90-4e31-a306-912c0c2554cf,,1.4,1,4,https://trinket.io/html/606bcb0031?runMode=autorun,2020-01-09 15:27:02 UTC,0,,,,
introduction-to-web-development,1,36169430,2ec2663d-8688-486d-bd52-1ac358f348e9,,1.2,1,2,i was interesting in coding! The course is very fun. You get to find out more coding and learn about it.,2020-01-09 15:31:34 UTC,0,,,,
introduction-to-web-development,1,36169499,94974ea0-9983-45f0-acc7-f743ce596e43,,1.2,1,2,"Hi, l am Alkasim. Am here to learn web design",2020-01-09 15:35:41 UTC,1,,,,
introduction-to-web-development,1,36170086,a0aa6196-806f-4e40-970e-6db728cbab9d,,1.3,1,3,"I think original ethos of web should still apply, but most of the cases governments and big companies control over them. But as the ethos explain ""share information, and to have the freedom to share this information without asking permission from anyone"" should be applicable to everyone.",2020-01-09 16:22:34 UTC,1,,,,
introduction-to-web-development,1,36170227,ce50da23-4821-4efb-be57-ddf086147119,,1.2,1,2,"hi, i am here to learn professional  web development",2020-01-09 16:32:41 UTC,0,,,,
introduction-to-web-development,1,36170923,1ba447f4-7660-4100-ae8d-c30113848eca,,1.1,1,1,Hi i would like to be able to develop small websites for myself,2020-01-09 17:29:15 UTC,1,,,,
introduction-to-web-development,1,36170972,94974ea0-9983-45f0-acc7-f743ce596e43,,3.8,3,8,I need more explanation on this step,2020-01-09 17:34:03 UTC,2,,,,
introduction-to-web-development,1,36170985,1ba447f4-7660-4100-ae8d-c30113848eca,36126106.0,1.2,1,2,hi i am here to learn about web development,2020-01-09 17:35:28 UTC,1,,,,
introduction-to-web-development,1,36171035,94ef73f9-71be-42ec-bd3a-fb8ae97a0502,,2.3,2,3,"https://trinket.io/html/27fe8d292f?runMode=autorun
Hi, Educator
I think you introduced in-line styling first in order to tell us the process of development and to show us deferent versions.",2020-01-09 17:38:57 UTC,2,,,,
introduction-to-web-development,1,36172069,ad2b2476-135d-454a-b481-eae5d6d73312,,1.1,1,1,I would like to build a website for my blogging ,2020-01-09 19:15:27 UTC,1,,,,
introduction-to-web-development,1,36172127,ad2b2476-135d-454a-b481-eae5d6d73312,,1.2,1,2,Hello my name is Jerline I am a retiree with nothing to do most of the time.  I would like to learn technology so that I can teach others within the retirees community that we matter.  We can handle and share technology. And it can be fun. ,2020-01-09 19:20:51 UTC,1,,,,
introduction-to-web-development,1,36172182,b585cb8d-a84c-4d06-8f70-20c923aa76ff,36165702.0,1.6,1,6,@REDACTED Thank you so much. I made a mistake.,2020-01-09 19:26:38 UTC,0,,,,
introduction-to-web-development,1,36172678,934fc889-9fff-46f6-a599-5f12c21737cd,,1.4,1,4,can somebody help me howto launch the trinket,2020-01-09 20:10:30 UTC,0,,,,
introduction-to-web-development,1,36172817,9f781fd8-0ef8-45e0-9e43-0cecd671c166,,1.2,1,2,"Hello , My name is Sohana. Want to learn website design for intercultural studies. ",2020-01-09 20:23:52 UTC,1,,,,
introduction-to-web-development,1,36172986,934fc889-9fff-46f6-a599-5f12c21737cd,,1.4,1,4, https://trinket.io/html/c2e4d23e2d?runMode=autorun,2020-01-09 20:37:52 UTC,0,,,,
introduction-to-web-development,1,36173779,ad2b2476-135d-454a-b481-eae5d6d73312,,1.3,1,3,"I think the web is still a good thing.  It allows user to access information that would not be available quickly.   It's exposes one to the world at a finger tip.  Thank goodness there are laws to govern the ethical uses. Big companies require a lot of usage.



",2020-01-09 21:52:22 UTC,2,,,,
introduction-to-web-development,1,36175386,f13e6ecb-2cf7-475e-9253-d0d3ad64de2b,,1.5,1,5,https://trinket.io/html/cfd90fa688?runMode=autorun,2020-01-10 02:08:28 UTC,0,,,,
introduction-to-web-development,1,36175633,f13e6ecb-2cf7-475e-9253-d0d3ad64de2b,,1.6,1,6,https://trinket.io/html/d192124196?runMode=autorun,2020-01-10 03:00:35 UTC,1,,,,
introduction-to-web-development,1,36175781,f13e6ecb-2cf7-475e-9253-d0d3ad64de2b,,1.7,1,7,https://trinket.io/html/f369526bd1?runMode=autorun,2020-01-10 03:28:04 UTC,0,,,,
introduction-to-web-development,1,36175979,f13e6ecb-2cf7-475e-9253-d0d3ad64de2b,,1.8,1,8,https://trinket.io/html/be6532355d?runMode=run,2020-01-10 04:08:07 UTC,0,,,,
introduction-to-web-development,1,36176016,b4c33492-b103-41cf-8746-630ef05ce867,,1.6,1,6,https://orionstar2011-5105.trinket.io/sites/html-0932c21f79,2020-01-10 04:15:17 UTC,0,,,,
introduction-to-web-development,1,36176388,43c6055b-9b65-41f2-8452-54bb0f52eb0f,,3.7,3,7,"Nasty, onclick=""validatenumber()"" but the function has a capital ""N""",2020-01-10 05:25:40 UTC,1,,,,
introduction-to-web-development,1,36176459,43c6055b-9b65-41f2-8452-54bb0f52eb0f,,3.7,3,7,"Can you alter as well as add text like so:

  if (isNaN(x) || x < 1 || x > 10) {
        text = ""Input not valid"";
        alert(""Number entry invalid"");

  document.getElementById(""demo"").innerHTML = text;  

i only get an alert",2020-01-10 05:37:46 UTC,0,,,,
introduction-to-web-development,1,36176558,43c6055b-9b65-41f2-8452-54bb0f52eb0f,,3.8,3,8,"
https://trinket.io/html/423c4ba4e2?runMode=run
hmmmm have to think this one through...
",2020-01-10 05:57:46 UTC,0,,,,
introduction-to-web-development,1,36176707,c7b6c218-2405-44f5-a176-b3e5acdd0b51,,2.8,2,8,https://trinket.io/html/aec0d19ed9,2020-01-10 06:27:00 UTC,3,,,,
introduction-to-web-development,1,36177321,d2689b33-eedf-43db-92a6-7271a7b73147,,1.1,1,1,ارغب في إنشاء موقع ويب بنفسي ,2020-01-10 08:00:37 UTC,0,,,,
introduction-to-web-development,1,36177366,d2689b33-eedf-43db-92a6-7271a7b73147,,1.2,1,2,"مرحبا بالجميع 
انا هنا لاتعلم كيفية إنشاء موقع ويب بنفسي وبطريقة إحترافية ",2020-01-10 08:07:18 UTC,0,,,,
introduction-to-web-development,1,36177685,b60bdacc-6bb4-4844-affc-0a4b042a33f1,,1.8,1,8,"https://trinket.io/html/bc22d3ed3b?runMode=autorun
hello, i just started this course two days ago, i would like to know if my weeks are calculated according to when i started.",2020-01-10 08:48:42 UTC,0,,,,
introduction-to-web-development,1,36177702,6755e902-8a1f-4240-9763-52eae47a74a9,36172127.0,1.2,1,2,"Welcome Jerline, it is amazing to have you on the course. What an amazing goal, really really excited to see how you get on :) Let us know if you need anything at all.",2020-01-10 08:51:11 UTC,0,,,,
introduction-to-web-development,1,36177732,6755e902-8a1f-4240-9763-52eae47a74a9,36177685.0,1.8,1,8,"Hey Embe, you get access to this course for longer than the 3 weeks contained in the course. It is still only week 1 so you have 4 more weeks with the content :) ",2020-01-10 08:53:56 UTC,0,,,,
introduction-to-web-development,1,36177797,6755e902-8a1f-4240-9763-52eae47a74a9,36167470.0,1.6,1,6,"It is there for me, did you fix it?",2020-01-10 09:01:26 UTC,0,,,,
introduction-to-web-development,1,36177926,b60bdacc-6bb4-4844-affc-0a4b042a33f1,36167470.0,1.6,1,6,"@REDACTED yeah, i figured it later same ay. thanks",2020-01-10 09:16:08 UTC,0,,,,
introduction-to-web-development,1,36178546,94ef73f9-71be-42ec-bd3a-fb8ae97a0502,,2.5,2,5,"https://trinket.io/html/78c2b09db3?runMode=autorun
It was the hardest step from the beginning until now. But I did it:))",2020-01-10 10:12:36 UTC,2,,,,
introduction-to-web-development,1,36178565,34f99de9-b5bb-47d5-90f5-ba39db9503bb,,1.1,1,1,Just to refresh my mind over stuff I've learnt in the past.,2020-01-10 10:14:13 UTC,0,,,,
introduction-to-web-development,1,36178586,8a830640-4ac8-40fa-b7f4-34d51f2c2d94,,1.4,1,4,https://trinket.io/html/5c7d2098bf?runMode=autorun,2020-01-10 10:16:14 UTC,0,,,,
introduction-to-web-development,1,36178623,34f99de9-b5bb-47d5-90f5-ba39db9503bb,,1.2,1,2,"Hi I'm Prince just want to gain insight into Web designing and see if it's 
something me. ",2020-01-10 10:18:43 UTC,0,,,,
introduction-to-web-development,1,36178799,20faadc6-059d-4ec0-8171-35cffde1535f,,1.7,1,7,"https://trinket.io/html/1e2e65feee?showInstructions=true
",2020-01-10 10:33:05 UTC,1,,,,
introduction-to-web-development,1,36178920,b4bf589b-d71c-4e96-bdb8-aac0b51dc837,,1.4,1,4,https://trinket.io/html/5c7d2098bf?runMode=autorun,2020-01-10 10:43:50 UTC,1,,,,
introduction-to-web-development,1,36179046,b585cb8d-a84c-4d06-8f70-20c923aa76ff,,1.7,1,7,https://trinket.io/html/61474b89e4,2020-01-10 10:53:35 UTC,0,,,,
introduction-to-web-development,1,36179236,a419acd3-779a-4fe2-ae91-024fd862e61e,,1.4,1,4,https://trinket.io/html/5c7d2098bf?runMode=autorun,2020-01-10 11:10:54 UTC,1,,,,
introduction-to-web-development,1,36179519,b585cb8d-a84c-4d06-8f70-20c923aa76ff,,1.8,1,8,"https://trinket.io/html/61474b89e4
How can I get the published link of the quiz page? so I can add it to the ""here"".",2020-01-10 11:36:15 UTC,0,,,,
introduction-to-web-development,1,36179696,b4bf589b-d71c-4e96-bdb8-aac0b51dc837,,1.5,1,5,https://trinket.io/html/5c7d2098bf?runMode=autorun,2020-01-10 11:49:43 UTC,0,,,,
introduction-to-web-development,1,36179754,b4bf589b-d71c-4e96-bdb8-aac0b51dc837,,1.5,1,5,https://trinket.io/html/5c7d2098bf?runMode=autorun,2020-01-10 11:53:58 UTC,0,,,,
introduction-to-web-development,1,36180528,b60bdacc-6bb4-4844-affc-0a4b042a33f1,,1.9,1,9,"At the beginning, i couldn't understand what contents were to be in the <html>, <head> and <title> sections, was also unable to insert a photo into my webpage but looking and learning from others work gave me a clear understanding of what was to be done.
Was working from mobile phone at first and it was very frustrating.",2020-01-10 13:02:49 UTC,1,,,,
introduction-to-web-development,1,36180646,94ef73f9-71be-42ec-bd3a-fb8ae97a0502,,2.6,2,6,"https://trinket.io/html/68e9318cfe?runMode=autorun
Answer to the above question: 
Because each element can have only one id,
but a class can be used for several elements",2020-01-10 13:14:02 UTC,1,,,,
introduction-to-web-development,1,36180953,85247da9-d590-4936-9ce2-675026826288,,1.1,1,1,"Sharing with you, I have previously had opportunities supporting people and organizations building web pages and other relations. It has all been shameful telling them that i can not as do not have expertise. My excitement is overwhelming having access to this course. I so much look forward to learning all it needs designing and building web pages.",2020-01-10 13:42:53 UTC,1,,,,
introduction-to-web-development,1,36181038,b60bdacc-6bb4-4844-affc-0a4b042a33f1,,1.1,1,10,"https://trinket.io/html/883e6ae22a?runMode=autorun
first error i spotted was that the first paragraph <p> content was wrongly placed, next was the > tag and lastly was the image content.
",2020-01-10 13:49:26 UTC,1,,,,
introduction-to-web-development,1,36181118,b60bdacc-6bb4-4844-affc-0a4b042a33f1,,1.11,1,11,"Everything at the beginning was kind of difficult but i am now liking it very much, hoping that next week won't start in same manner. 
Thanks.",2020-01-10 13:55:23 UTC,2,,,,
introduction-to-web-development,1,36181916,0fa0327b-1b3f-4907-9516-10fd45dc8b21,,1.5,1,5,https://trinket.io/library/trinkets/8ea3f68541,2020-01-10 15:00:13 UTC,0,,,,
introduction-to-web-development,1,36181919,0fa0327b-1b3f-4907-9516-10fd45dc8b21,,1.5,1,5,.,2020-01-10 15:00:19 UTC,0,,,,
introduction-to-web-development,1,36182350,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36180953.0,1.1,1,1,"Excellent, this should help!",2020-01-10 15:36:04 UTC,0,,,,
introduction-to-web-development,1,36182358,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36168715.0,1.1,1,1,"Excellent, this should help!",2020-01-10 15:36:24 UTC,0,,,,
introduction-to-web-development,1,36182364,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36168319.0,1.1,1,1,So was I when I first learnt it!,2020-01-10 15:36:44 UTC,1,,,,
introduction-to-web-development,1,36182398,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36172986.0,1.4,1,4,Well done!,2020-01-10 15:39:35 UTC,0,,,,
introduction-to-web-development,1,36182402,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36169352.0,1.4,1,4,Great,2020-01-10 15:39:43 UTC,0,,,,
introduction-to-web-development,1,36182433,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36181916.0,1.5,1,5,I cannot seem to see all of your web page. Try going back to the previous step and work through the instructions again.,2020-01-10 15:41:33 UTC,1,,,,
introduction-to-web-development,1,36182451,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36175386.0,1.5,1,5,I take it you like cats?,2020-01-10 15:42:50 UTC,0,,,,
introduction-to-web-development,1,36182463,f1ba14eb-edeb-4dff-8972-2ac7cd6a35cf,36168978.0,1.5,1,5,"Yes! Looking great, well done!",2020-01-10 15:43:41 UTC,1,,,,
