course,run,learner_id,step,week_number,step_number,first_visited_at,last_completed_at
introduction-to-web-development,1,58816d09-628a-4f8a-81ae-a027d90fc8c7,1.3,1,3,2020-01-18 21:23:58 UTC,2020-01-18 21:25:23 UTC
introduction-to-web-development,1,bcbfc7b6-652c-48c1-9e6e-2a3e17198e55,1.3,1,3,2020-01-18 21:50:57 UTC,2020-01-19 21:53:14 UTC
introduction-to-web-development,1,4338ba4a-ab6e-4d22-90ed-2fab40ab3789,1.3,1,3,2020-01-19 01:53:45 UTC,
introduction-to-web-development,1,2f14123d-9e9f-4007-90b4-1de8084efe11,1.3,1,3,2020-01-19 02:19:53 UTC,2020-01-19 02:20:52 UTC
introduction-to-web-development,1,d75ead9b-acce-4747-a75b-efb81ba78f46,1.3,1,3,2020-01-19 05:18:31 UTC,2020-01-19 05:19:39 UTC
introduction-to-web-development,1,2a059e9a-a12a-4a5d-98ab-d2396e47af39,1.3,1,3,2020-01-19 06:21:42 UTC,
introduction-to-web-development,1,5712387c-c7da-4c35-a447-87cb9a03e07b,1.3,1,3,2020-01-19 06:52:13 UTC,
introduction-to-web-development,1,abf60a34-b707-4930-b465-477d4b3361ca,1.3,1,3,2020-01-19 08:53:16 UTC,2020-01-19 08:55:14 UTC
introduction-to-web-development,1,69187328-5f3d-4599-aeb8-25a017ef8546,1.3,1,3,2020-01-19 09:23:21 UTC,2020-01-19 09:25:05 UTC
introduction-to-web-development,1,32d6b5bc-94b2-449f-a5f9-290660b8d19c,1.3,1,3,2020-01-19 10:22:58 UTC,2020-01-19 14:59:37 UTC
introduction-to-web-development,1,65d0ee76-325e-4e18-bb1a-93832bc0f95d,1.3,1,3,2020-01-19 12:18:50 UTC,
introduction-to-web-development,1,a46a5492-82de-4f32-9be7-784329c2ddb6,1.3,1,3,2020-01-19 13:15:00 UTC,2020-01-19 13:15:12 UTC
introduction-to-web-development,1,9b4a9da2-82c6-4e48-9827-63e553fb9b55,1.3,1,3,2020-01-19 13:27:59 UTC,2020-01-19 13:56:00 UTC
introduction-to-web-development,1,26f82be2-2f6f-426a-a948-23beda0532d8,1.3,1,3,2020-01-19 14:07:58 UTC,2020-01-19 14:09:17 UTC
introduction-to-web-development,1,2d355526-fc71-4be4-a7ca-1318a82a3cd8,1.3,1,3,2020-01-19 14:35:18 UTC,2020-01-23 08:20:00 UTC
introduction-to-web-development,1,5c2d3c58-2207-4812-991f-8ad68fd79b77,1.3,1,3,2020-01-19 15:09:29 UTC,
introduction-to-web-development,1,e925a200-543c-4b09-8663-edf10b575903,1.3,1,3,2020-01-19 15:14:14 UTC,2020-01-19 15:16:19 UTC
introduction-to-web-development,1,650aa480-54ec-4834-8213-b4e0b41b64ab,1.3,1,3,2020-01-19 15:28:11 UTC,2020-01-19 15:37:02 UTC
introduction-to-web-development,1,3ac85b21-8ea0-4fda-a982-5b16b280e216,1.3,1,3,2020-01-19 15:40:13 UTC,2020-01-19 15:40:49 UTC
introduction-to-web-development,1,477731c3-bbe6-4d4f-9b8e-b987de2aeb66,1.3,1,3,2020-01-19 15:57:21 UTC,2020-01-19 16:03:59 UTC
introduction-to-web-development,1,28a74dad-b204-4dbc-9ad5-ce0d5f4163c9,1.3,1,3,2020-01-19 17:25:56 UTC,
introduction-to-web-development,1,93b3d1ba-0412-43a1-91bd-ab79828b5c1c,1.3,1,3,2020-01-19 18:40:45 UTC,
introduction-to-web-development,1,3a577b2c-30e8-441e-8edd-8897fa5c985e,1.3,1,3,2020-01-19 18:59:10 UTC,2020-01-20 10:45:12 UTC
introduction-to-web-development,1,5dba3517-b4f9-4c19-908a-64d9e5012a76,1.3,1,3,2020-01-19 19:02:02 UTC,
introduction-to-web-development,1,85662d68-6bc1-4202-b14b-929148bd2f8f,1.3,1,3,2020-01-19 21:07:00 UTC,2020-01-19 21:10:01 UTC
introduction-to-web-development,1,e6272533-d2bc-4450-9d22-17506eb32363,1.3,1,3,2020-01-19 21:41:03 UTC,2020-01-19 21:53:19 UTC
introduction-to-web-development,1,37bea311-efa1-4888-862d-26aad7ae44b9,1.3,1,3,2020-01-19 21:44:53 UTC,2020-01-19 21:52:52 UTC
introduction-to-web-development,1,91de8f29-4124-40cd-a2c3-7b7dedbac110,1.3,1,3,2020-01-19 23:12:04 UTC,2020-01-19 23:19:54 UTC
introduction-to-web-development,1,63da1a9a-b653-4b06-9198-82bb8a4b4916,1.3,1,3,2020-01-20 02:51:23 UTC,2020-01-20 02:51:46 UTC
introduction-to-web-development,1,becd99b7-7408-49f2-b04e-95160decc677,1.3,1,3,2020-01-20 05:46:47 UTC,2020-01-20 05:52:17 UTC
introduction-to-web-development,1,4406b86f-08b1-469d-972a-2a304451f375,1.3,1,3,2020-01-20 05:55:14 UTC,
introduction-to-web-development,1,b8a423af-68e5-47cb-afa9-9d4abeae1ec0,1.3,1,3,2020-01-20 07:33:04 UTC,2020-01-20 07:52:52 UTC
introduction-to-web-development,1,6760974f-ff31-4ee4-b171-44c2c6c1f1cb,1.3,1,3,2020-01-20 09:09:14 UTC,
introduction-to-web-development,1,88adec50-2a94-4717-9d8b-cf5f382c3fd7,1.3,1,3,2020-01-20 10:15:38 UTC,2020-01-20 10:25:21 UTC
introduction-to-web-development,1,5d9da050-796d-4dd8-934c-84c94685bbb7,1.3,1,3,2020-01-20 10:15:40 UTC,2020-01-20 10:25:39 UTC
introduction-to-web-development,1,9a137320-d1ab-4b48-acb0-d429d9aa2d33,1.3,1,3,2020-01-20 10:22:18 UTC,2020-01-20 10:22:31 UTC
introduction-to-web-development,1,2ddb8906-48a0-44af-8487-bfb7ac896ac1,1.3,1,3,2020-01-20 11:03:05 UTC,2020-01-20 11:03:44 UTC
introduction-to-web-development,1,0b690f08-8691-49da-b7db-ce9fa74b46a8,1.3,1,3,2020-01-20 12:03:11 UTC,
introduction-to-web-development,1,f1e7ede3-a20e-43c0-8dc4-7345a46b14f3,1.3,1,3,2020-01-20 12:03:18 UTC,
introduction-to-web-development,1,d668cbde-40c2-4dfb-898f-f191fdf93758,1.3,1,3,2020-01-20 12:26:53 UTC,2020-01-20 12:52:48 UTC
introduction-to-web-development,1,2789a430-87d3-4b4a-b5ae-8b422f5a1081,1.3,1,3,2020-01-20 13:49:00 UTC,2020-01-21 16:21:19 UTC
introduction-to-web-development,1,27bd42be-7a0c-42c9-9ddd-3cdfe7837bab,1.3,1,3,2020-01-20 13:52:22 UTC,2020-01-20 13:55:41 UTC
introduction-to-web-development,1,cd819154-71e3-46a5-90e5-07370a01b926,1.3,1,3,2020-01-20 15:19:34 UTC,2020-01-20 15:20:26 UTC
introduction-to-web-development,1,78a38bd1-aaa5-45bc-a286-2b7366b7fa4a,1.3,1,3,2020-01-20 15:54:05 UTC,2020-01-22 09:44:05 UTC
introduction-to-web-development,1,92e84af8-7197-47eb-ae90-2552d0626048,1.3,1,3,2020-01-20 16:01:31 UTC,2020-01-20 16:05:08 UTC
introduction-to-web-development,1,a907c2e1-2017-4db1-ae8c-937575ab3314,1.3,1,3,2020-01-20 16:51:46 UTC,2020-01-20 16:52:23 UTC
introduction-to-web-development,1,f8541d04-2b3c-4052-913c-ab66d4f8066c,1.3,1,3,2020-01-20 17:23:18 UTC,2020-01-20 17:30:16 UTC
introduction-to-web-development,1,379e6d34-def1-4f1a-8b4a-118e555e9db3,1.3,1,3,2020-01-20 19:26:21 UTC,2020-01-20 19:27:20 UTC
introduction-to-web-development,1,a77116f0-c339-4165-8b01-38a8c4b0c30f,1.3,1,3,2020-01-20 19:31:43 UTC,2020-01-20 19:32:34 UTC
introduction-to-web-development,1,e35abc87-9a41-469b-8af3-6edcf5a7a280,1.3,1,3,2020-01-20 19:32:27 UTC,2020-01-20 19:38:18 UTC
introduction-to-web-development,1,d40306d4-cb67-441d-85c5-a6c4fe9603c7,1.3,1,3,2020-01-20 23:27:30 UTC,2020-01-20 23:30:29 UTC
introduction-to-web-development,1,c1d66393-b668-4e13-9e33-8141bd34ad87,1.3,1,3,2020-01-21 00:38:42 UTC,2020-01-22 00:40:01 UTC
introduction-to-web-development,1,34f8173a-5cc6-4bba-a000-5410a8cf5256,1.3,1,3,2020-01-21 02:19:26 UTC,2020-01-21 02:23:18 UTC
introduction-to-web-development,1,14690bb4-6ae5-4a8a-b568-47ffa9003f51,1.3,1,3,2020-01-21 03:08:07 UTC,2020-01-21 03:13:15 UTC
introduction-to-web-development,1,79a13a6c-48e4-495f-8772-41087d11ed09,1.3,1,3,2020-01-21 05:55:39 UTC,
introduction-to-web-development,1,c8235d9c-c0dc-40e4-9107-a463680fd205,1.3,1,3,2020-01-21 06:33:46 UTC,
introduction-to-web-development,1,d15fafe4-016f-4368-95b6-d20ec5fb2cae,1.3,1,3,2020-01-21 07:43:23 UTC,
introduction-to-web-development,1,4ea6a0f3-9576-44d6-90c1-d745451426b7,1.3,1,3,2020-01-21 09:09:35 UTC,2020-01-21 09:10:22 UTC
introduction-to-web-development,1,b386fbbf-b9b6-4079-b8e3-a56e75d97f7e,1.3,1,3,2020-01-21 09:20:39 UTC,2020-01-21 09:26:10 UTC
introduction-to-web-development,1,eaf8bbdf-2de4-456e-866d-b26ec31c1ddf,1.3,1,3,2020-01-21 09:21:00 UTC,2020-01-21 09:27:09 UTC
introduction-to-web-development,1,98d48249-f959-497b-87e3-92f335d427da,1.3,1,3,2020-01-21 09:30:42 UTC,2020-01-21 09:30:49 UTC
introduction-to-web-development,1,30e548e7-3fe9-48bc-8d89-c8ab54611a74,1.3,1,3,2020-01-21 10:07:43 UTC,2020-01-21 10:08:04 UTC
introduction-to-web-development,1,86140ef6-7b88-425d-bc27-3a09580ffb85,1.3,1,3,2020-01-21 12:12:55 UTC,2020-01-21 12:22:19 UTC
introduction-to-web-development,1,810a2d25-14f8-483d-be18-f4598fc3c95d,1.3,1,3,2020-01-21 12:56:07 UTC,2020-01-21 13:01:34 UTC
introduction-to-web-development,1,d1612497-3aed-4a8f-8d2b-92fe4be10afb,1.3,1,3,2020-01-21 13:41:58 UTC,2020-01-21 13:43:08 UTC
introduction-to-web-development,1,8bba6d57-93a7-4f06-aceb-646aeeeb4387,1.3,1,3,2020-01-21 14:15:28 UTC,2020-01-21 14:24:56 UTC
introduction-to-web-development,1,173d54ec-7a97-46e2-acfd-fc03e86c814f,1.3,1,3,2020-01-21 15:05:41 UTC,2020-01-21 15:11:39 UTC
introduction-to-web-development,1,c5fcf2bf-2804-4f90-b27a-8b4cb8fbf1a6,1.3,1,3,2020-01-21 16:31:04 UTC,
introduction-to-web-development,1,7d51f387-bd8b-4978-bdb8-14869eef73bb,1.3,1,3,2020-01-21 17:15:02 UTC,2020-01-21 17:16:38 UTC
introduction-to-web-development,1,78e256d7-4512-4d6f-b35a-3f702211e949,1.3,1,3,2020-01-21 17:15:57 UTC,
introduction-to-web-development,1,c0cbc201-0e09-4bd0-afb4-6767ba4e6901,1.3,1,3,2020-01-21 18:00:04 UTC,2020-01-21 18:23:37 UTC
introduction-to-web-development,1,a46f46d6-08dc-4e48-8d8d-ca2d6756c0cb,1.3,1,3,2020-01-21 18:19:38 UTC,2020-01-21 18:21:23 UTC
introduction-to-web-development,1,369268e3-b406-4cf6-bf59-ac25e53934d1,1.3,1,3,2020-01-21 19:15:42 UTC,2020-01-21 19:17:36 UTC
introduction-to-web-development,1,9e3ced3c-310a-4968-9c21-8e53bb9d1b74,1.3,1,3,2020-01-21 20:25:39 UTC,2020-01-21 20:26:22 UTC
introduction-to-web-development,1,e6894f23-2c08-4cd1-96f0-3ac33248c204,1.3,1,3,2020-01-21 22:09:11 UTC,2020-01-21 22:17:01 UTC
introduction-to-web-development,1,bbc1d4bf-6827-4e84-a0b9-9366035a15f0,1.3,1,3,2020-01-22 02:31:42 UTC,2020-01-22 02:49:21 UTC
introduction-to-web-development,1,5944d984-be7f-446a-b814-ac53b7629dd3,1.3,1,3,2020-01-22 05:35:46 UTC,2020-01-22 06:01:39 UTC
introduction-to-web-development,1,3ce4c93e-e54c-43f7-82db-8e2fa2ba422e,1.3,1,3,2020-01-22 06:02:36 UTC,
introduction-to-web-development,1,7651ca6f-6230-4318-b228-e3499b0547dd,1.3,1,3,2020-01-22 09:19:28 UTC,
introduction-to-web-development,1,f91fb78d-2c59-4916-b37f-fb046501ee37,1.3,1,3,2020-01-22 10:45:46 UTC,2020-01-22 10:47:51 UTC
introduction-to-web-development,1,5f06122f-8913-4fd8-9221-340a56a15f03,1.3,1,3,2020-01-22 13:12:08 UTC,2020-01-22 13:20:32 UTC
introduction-to-web-development,1,34aa0118-52e1-4a11-ae8d-7bb743cef70b,1.3,1,3,2020-01-22 14:07:22 UTC,2020-01-22 14:14:19 UTC
introduction-to-web-development,1,83579342-adf9-41c3-970d-c01ebbe41e91,1.3,1,3,2020-01-22 14:08:23 UTC,2020-01-22 14:09:01 UTC
introduction-to-web-development,1,8c3c94a9-4a5a-4af7-bff9-ef22f2eba123,1.3,1,3,2020-01-22 16:53:45 UTC,2020-01-22 16:54:42 UTC
introduction-to-web-development,1,4501f0ea-5a21-4fe9-b6ca-88bc74792eb8,1.3,1,3,2020-01-22 17:28:19 UTC,2020-01-22 17:28:49 UTC
introduction-to-web-development,1,b84325d5-8676-4c1b-a450-703fe5f68d5e,1.3,1,3,2020-01-22 18:21:14 UTC,2020-01-22 18:49:55 UTC
introduction-to-web-development,1,bf82734e-b404-4120-b027-93492a71dd65,1.3,1,3,2020-01-22 20:01:46 UTC,2020-01-22 20:08:52 UTC
introduction-to-web-development,1,919df12a-b782-476a-ae56-56de5615964e,1.3,1,3,2020-01-22 20:18:04 UTC,2020-01-22 20:18:47 UTC
introduction-to-web-development,1,def366e3-261c-4ffb-a1c4-6037121e5145,1.3,1,3,2020-01-22 20:52:52 UTC,2020-01-22 20:53:11 UTC
introduction-to-web-development,1,4b74e33a-5053-4381-8a7b-a2d249544c8e,1.3,1,3,2020-01-22 23:48:57 UTC,2020-01-22 23:52:33 UTC
introduction-to-web-development,1,20f84cd1-4c86-42f1-876a-b18600418178,1.3,1,3,2020-01-23 00:38:03 UTC,2020-01-23 07:36:15 UTC
introduction-to-web-development,1,74f0dd17-0263-4ce3-8d30-a6d7cad68371,1.3,1,3,2020-01-23 05:52:15 UTC,2020-01-26 13:43:25 UTC
introduction-to-web-development,1,41123ed3-46af-409d-a2ed-e1818402254a,1.3,1,3,2020-01-23 06:10:50 UTC,2020-02-11 13:05:59 UTC
introduction-to-web-development,1,198cc8f4-998e-416c-b4d3-ca8ba91a9693,1.3,1,3,2020-01-23 07:14:00 UTC,2020-01-24 14:52:56 UTC
introduction-to-web-development,1,2468f15b-2bd5-4fbb-be23-c0495f8a1dcc,1.3,1,3,2020-01-23 11:42:03 UTC,2020-01-23 11:45:57 UTC
introduction-to-web-development,1,2d67e65a-d795-4c81-8f82-8cfe6e42fb7c,1.3,1,3,2020-01-23 14:46:21 UTC,2020-01-23 14:55:10 UTC
introduction-to-web-development,1,a3626ae6-0ff3-4d52-8321-53a6185f729a,1.3,1,3,2020-01-23 15:15:32 UTC,2020-01-23 15:50:23 UTC
introduction-to-web-development,1,712a9a32-dba0-48a9-aa65-b36193aadfc9,1.3,1,3,2020-01-23 15:15:33 UTC,2020-01-26 17:31:02 UTC
introduction-to-web-development,1,efbb7f7a-4ba2-4e4a-bf9a-b74a6f48950b,1.3,1,3,2020-01-23 15:26:36 UTC,2020-01-23 15:46:30 UTC
introduction-to-web-development,1,57ac1c89-6952-42b2-b150-54d6b503cced,1.3,1,3,2020-01-23 16:34:57 UTC,2020-01-23 16:40:17 UTC
introduction-to-web-development,1,9bcc0ccc-af8a-45c7-ba97-df3397d68003,1.3,1,3,2020-01-23 17:25:48 UTC,2020-02-10 20:53:54 UTC
introduction-to-web-development,1,b8f3b503-f0ca-424a-97ac-9af387a5802f,1.3,1,3,2020-01-23 18:45:57 UTC,2020-01-23 18:49:01 UTC
introduction-to-web-development,1,ba79173e-02b3-4371-9839-b2cfddd76fa7,1.3,1,3,2020-01-23 19:06:42 UTC,2020-01-23 19:07:08 UTC
introduction-to-web-development,1,b46370a9-fd6d-4ab1-a4ed-3a3cac493da7,1.3,1,3,2020-01-23 20:32:48 UTC,2020-01-23 20:51:22 UTC
introduction-to-web-development,1,f41ceddf-6aa6-4bb1-b9df-deaf8e09cf06,1.3,1,3,2020-01-23 20:41:56 UTC,2020-01-23 20:42:47 UTC
introduction-to-web-development,1,a302a413-9e0f-41f6-936c-707af289e47c,1.3,1,3,2020-01-24 01:35:35 UTC,
introduction-to-web-development,1,1e7fea3f-d3c2-4795-a91a-747c0c645af8,1.3,1,3,2020-01-24 03:33:32 UTC,2020-01-24 03:35:07 UTC
introduction-to-web-development,1,2925abf7-753e-43bb-b4ef-3b07e36526d9,1.3,1,3,2020-01-24 06:04:02 UTC,2020-01-24 06:04:33 UTC
introduction-to-web-development,1,e10053f9-ec5c-43a2-8a7e-23c26c96a387,1.3,1,3,2020-01-24 07:02:26 UTC,
introduction-to-web-development,1,9ce51bad-bd19-437d-95dc-fdf479497d54,1.3,1,3,2020-01-24 09:01:21 UTC,2020-01-24 09:04:06 UTC
introduction-to-web-development,1,c4855729-2039-4c66-bf33-bfd605cb7797,1.3,1,3,2020-01-24 12:41:49 UTC,2020-01-24 12:42:56 UTC
introduction-to-web-development,1,94dd047d-5d95-4e38-bf4c-e29a8b80620e,1.3,1,3,2020-01-24 14:42:37 UTC,2020-02-01 13:28:17 UTC
introduction-to-web-development,1,fe1717fd-6f31-4dcc-bba5-6d0fa518c153,1.3,1,3,2020-01-24 15:10:22 UTC,2020-01-24 15:14:40 UTC
introduction-to-web-development,1,bab6095b-1f07-4757-b763-aeaad234d27d,1.3,1,3,2020-01-24 18:04:51 UTC,2020-01-24 18:10:33 UTC
introduction-to-web-development,1,12aae732-5ff8-4150-bada-f0754d3908ef,1.3,1,3,2020-01-24 18:34:58 UTC,2020-01-24 18:35:19 UTC
introduction-to-web-development,1,d273152f-f18f-4588-905f-ddae9181eb13,1.3,1,3,2020-01-24 21:37:59 UTC,2020-01-24 21:42:47 UTC
introduction-to-web-development,1,c3729e90-facf-4c87-bd27-7a0539733b57,1.3,1,3,2020-01-24 22:15:22 UTC,2020-01-24 22:16:16 UTC
introduction-to-web-development,1,e1130541-529b-439a-b103-6e6bf42e079d,1.3,1,3,2020-01-25 01:44:17 UTC,2020-01-25 01:45:16 UTC
introduction-to-web-development,1,a4dbed6c-c94c-46a7-b91c-57cd8bdd93ba,1.3,1,3,2020-01-25 05:46:04 UTC,
introduction-to-web-development,1,8a3851cd-6dd1-4e5d-9686-6fe8c91dc7c1,1.3,1,3,2020-01-25 06:43:32 UTC,2020-01-26 10:12:22 UTC
introduction-to-web-development,1,532e2ac3-8e45-40ca-b051-968f292044cd,1.3,1,3,2020-01-25 11:22:24 UTC,2020-01-25 11:47:15 UTC
introduction-to-web-development,1,c7fd9828-f811-44c9-83d6-87f6c4c44e56,1.3,1,3,2020-01-25 11:55:36 UTC,2020-01-25 11:59:16 UTC
introduction-to-web-development,1,27c2c608-03db-46a6-ad86-b224c8bd505e,1.3,1,3,2020-01-25 12:44:04 UTC,2020-01-25 12:48:29 UTC
introduction-to-web-development,1,f127b419-d844-4c9e-a92d-5bcf751ab0f8,1.3,1,3,2020-01-25 15:31:25 UTC,2020-01-25 15:35:32 UTC
introduction-to-web-development,1,02292aa2-eb79-4e2e-8c7d-d3666ee9bd59,1.3,1,3,2020-01-25 15:45:28 UTC,2020-02-11 21:20:01 UTC
introduction-to-web-development,1,072dc5c8-7c19-4135-9127-52f5fbd71034,1.3,1,3,2020-01-25 16:09:43 UTC,
introduction-to-web-development,1,d4d7204e-b9fd-4481-a43d-b2b55e8eaa01,1.3,1,3,2020-01-25 19:18:24 UTC,2020-01-26 12:35:40 UTC
introduction-to-web-development,1,0ea5781c-bfab-463f-97b0-3269318f70ab,1.3,1,3,2020-01-25 20:46:54 UTC,2020-01-25 21:01:11 UTC
introduction-to-web-development,1,7cbd0ee5-9234-470b-87d8-c7686c3b7a56,1.3,1,3,2020-01-25 21:01:08 UTC,
introduction-to-web-development,1,e1141b7d-4c0f-4d8d-bf0e-6482f956795b,1.3,1,3,2020-01-25 21:48:36 UTC,2020-01-25 21:57:21 UTC
introduction-to-web-development,1,ab937faa-499e-45ae-bbc5-e230c6f6aeb8,1.3,1,3,2020-01-25 23:03:44 UTC,2020-01-26 16:39:26 UTC
introduction-to-web-development,1,90d18fda-7b2c-46a7-986b-d9b47110a866,1.3,1,3,2020-01-25 23:43:32 UTC,2020-01-25 23:59:31 UTC
introduction-to-web-development,1,9ce321d4-f7a6-40cf-b147-6130108e1fb4,1.3,1,3,2020-01-26 02:56:37 UTC,
introduction-to-web-development,1,4b54555b-0496-4b62-8b20-2dcdef1a6a02,1.3,1,3,2020-01-26 03:49:30 UTC,
introduction-to-web-development,1,fbb8e575-d53a-4f26-85eb-d2c8154d46d4,1.3,1,3,2020-01-26 08:18:25 UTC,2020-01-26 08:28:13 UTC
introduction-to-web-development,1,63ba8995-24f7-45bd-8aad-5881f0ddec94,1.3,1,3,2020-01-26 08:34:11 UTC,
introduction-to-web-development,1,2e080694-7f50-486d-8df1-6060bdade7f1,1.3,1,3,2020-01-26 13:35:50 UTC,2020-01-26 13:36:45 UTC
introduction-to-web-development,1,674ce536-0f77-4815-a3b9-1ddbf9950187,1.3,1,3,2020-01-26 13:50:46 UTC,2020-01-26 13:53:17 UTC
introduction-to-web-development,1,5c8a4c7f-8e7f-410e-9106-1b46327b45f0,1.3,1,3,2020-01-26 14:31:25 UTC,2020-01-26 14:31:40 UTC
introduction-to-web-development,1,6a29ff1f-cff4-44b6-98af-532958700a58,1.3,1,3,2020-01-26 15:27:10 UTC,2020-01-26 15:45:34 UTC
introduction-to-web-development,1,f3e97d25-af38-4ab7-bfd0-c28012831c9a,1.3,1,3,2020-01-26 20:46:08 UTC,2020-01-27 18:12:33 UTC
introduction-to-web-development,1,64625b9c-15a2-41a9-a6c2-058535b54481,1.3,1,3,2020-01-26 21:26:02 UTC,2020-01-26 21:26:49 UTC
introduction-to-web-development,1,d0244117-c5ae-4bc2-951f-e4b42a5b3ff0,1.3,1,3,2020-01-26 22:06:10 UTC,2020-01-26 22:06:26 UTC
introduction-to-web-development,1,0560e8b0-1c5f-4063-a391-73f95e13a675,1.3,1,3,2020-01-27 02:40:32 UTC,2020-01-27 03:32:00 UTC
introduction-to-web-development,1,037b0fb2-8e37-44c9-b7a3-dcc14e031ad0,1.3,1,3,2020-01-27 05:15:47 UTC,
introduction-to-web-development,1,acec9eee-91b8-44fb-a62e-6f4537e8430d,1.3,1,3,2020-01-27 09:07:35 UTC,2020-01-27 09:07:53 UTC
introduction-to-web-development,1,fc934f51-efbc-4166-b37c-335ab2c4d0be,1.3,1,3,2020-01-27 09:42:54 UTC,
introduction-to-web-development,1,1c505668-bc6a-4f94-97be-c59355e062ee,1.3,1,3,2020-01-27 09:55:24 UTC,2020-01-27 09:55:37 UTC
introduction-to-web-development,1,f93557dd-c15e-4210-9a96-3e5590f5fe7c,1.3,1,3,2020-01-27 10:48:15 UTC,
introduction-to-web-development,1,81205275-48c2-4957-99f3-dfe1931f77af,1.3,1,3,2020-01-27 11:35:20 UTC,2020-01-27 11:36:02 UTC
introduction-to-web-development,1,0ce2120f-8f95-40a6-8eb9-95e7d64031f8,1.3,1,3,2020-01-27 13:12:18 UTC,2020-01-27 13:17:26 UTC
introduction-to-web-development,1,88448f1a-528e-4482-8ac8-67e53b77e637,1.3,1,3,2020-01-27 14:44:52 UTC,2020-01-27 14:47:00 UTC
introduction-to-web-development,1,584ebfc9-b8e8-4b89-8b48-9d9842c8dfd6,1.3,1,3,2020-01-27 15:16:53 UTC,2020-01-27 15:20:58 UTC
introduction-to-web-development,1,e754d8ec-2f1d-4436-ae00-28cf26436f76,1.3,1,3,2020-01-27 16:30:04 UTC,2020-01-27 16:33:44 UTC
introduction-to-web-development,1,f9eb70e4-4eba-4eac-8942-28feba413e80,1.3,1,3,2020-01-27 16:59:01 UTC,
introduction-to-web-development,1,f2cb05a9-806c-4446-b84c-ec931dc603be,1.3,1,3,2020-01-27 17:16:43 UTC,2020-01-27 17:29:01 UTC
introduction-to-web-development,1,1240c59b-ded1-4bcb-8415-4eb78adad004,1.3,1,3,2020-01-27 18:05:08 UTC,2020-01-27 18:10:36 UTC
introduction-to-web-development,1,f50be3b2-a454-4dc3-9c57-b2267f910182,1.3,1,3,2020-01-27 18:20:27 UTC,
introduction-to-web-development,1,9b8add9b-e404-4722-8adb-d6efd21d08da,1.3,1,3,2020-01-27 19:27:14 UTC,
introduction-to-web-development,1,73d0ee62-2d40-4a96-a95d-3ad8fcdc3266,1.3,1,3,2020-01-28 01:00:46 UTC,2020-01-28 01:11:13 UTC
introduction-to-web-development,1,5d30df6f-08ac-4f2f-8479-7a8c12a2cf14,1.3,1,3,2020-01-28 07:00:40 UTC,
introduction-to-web-development,1,6dd00cbe-397a-4744-88d6-75cc8176c325,1.3,1,3,2020-01-28 08:50:13 UTC,
introduction-to-web-development,1,d432d202-a53e-4afc-b33a-8218152be435,1.3,1,3,2020-01-28 09:31:12 UTC,2020-01-28 09:41:27 UTC
introduction-to-web-development,1,4292ad92-a8f2-46ae-8932-67be287d1ad4,1.3,1,3,2020-01-28 10:53:50 UTC,
introduction-to-web-development,1,1654f491-cf4a-4be7-aed9-42bfc114f155,1.3,1,3,2020-01-28 13:13:34 UTC,2020-01-28 13:17:28 UTC
introduction-to-web-development,1,212db843-3ac7-461e-9662-2aad287caa22,1.3,1,3,2020-01-28 14:17:35 UTC,2020-01-28 14:18:33 UTC
introduction-to-web-development,1,464e4b77-704d-4d7d-ba63-6ea38596f858,1.3,1,3,2020-01-28 14:43:37 UTC,2020-01-28 14:43:46 UTC
introduction-to-web-development,1,18d4b931-c382-4477-abdf-cf3ced8e825d,1.3,1,3,2020-01-28 14:55:32 UTC,
introduction-to-web-development,1,cb4be26c-46d6-4d81-87ba-03b61257361f,1.3,1,3,2020-01-28 14:56:07 UTC,2020-01-29 16:30:32 UTC
introduction-to-web-development,1,d38feb3a-654f-460b-9570-cf0d72a3cf9c,1.3,1,3,2020-01-28 15:30:06 UTC,2020-01-28 15:46:57 UTC
introduction-to-web-development,1,e10341d5-7821-4813-a2e3-b599152747d1,1.3,1,3,2020-01-28 16:01:23 UTC,2020-01-28 16:03:06 UTC
introduction-to-web-development,1,476ef2f5-37b2-4346-b784-4c55de4586f2,1.3,1,3,2020-01-28 17:26:16 UTC,2020-01-28 17:27:03 UTC
introduction-to-web-development,1,9a8ef15e-d907-47b7-9790-f89e2c585c8c,1.3,1,3,2020-01-29 03:23:49 UTC,2020-01-29 03:26:56 UTC
introduction-to-web-development,1,fd6337b8-ad49-4d41-a68c-3ea38e23ed8a,1.3,1,3,2020-01-29 10:15:15 UTC,2020-01-29 10:15:35 UTC
introduction-to-web-development,1,e25fcaa4-714c-4441-93f0-79c2dd99876e,1.3,1,3,2020-01-29 11:36:25 UTC,2020-01-29 11:39:36 UTC
introduction-to-web-development,1,9432c23c-f234-48cd-924c-726e28fc54f2,1.3,1,3,2020-01-29 12:09:30 UTC,
introduction-to-web-development,1,3862227a-65fc-437e-8b41-b0511c8a82bd,1.3,1,3,2020-01-29 15:39:33 UTC,
introduction-to-web-development,1,33af78c1-e7a4-45db-8e7e-e84fb9c8bb27,1.3,1,3,2020-01-29 16:23:26 UTC,2020-01-29 16:27:01 UTC
introduction-to-web-development,1,1c56b664-c21b-44ef-b695-e481a74a6fae,1.3,1,3,2020-01-29 18:58:56 UTC,
introduction-to-web-development,1,32e8af92-de39-4d41-8bb0-162d93679042,1.3,1,3,2020-01-29 19:18:03 UTC,2020-01-29 19:20:01 UTC
